	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope	slope2	intercept2	r_value2	p_value2	slope3	intercept3	r_value3	p_value3	slope4	intercept4	r_value4	p_value4	slope5	intercept5	r_value5	p_value5
0	X3-6_tillerx402	589	65.80984719864176	0.45841921309609523	3.2817191439109647e-80	0.09233000993140239	-0.012426720535553262	0.49130471710071416	0.02381925767825009	0.0001697786957170347	-0.050855880447830355	0.5319238956211831	0.39535224011580195	3.879645245617921e-66	0.1330020648101865	0.43851663937276336	0.2200721090772316	9.284793583580894e-83	0.019809974613562164	0.50956677852686	0.049077975801898814	5.549475436832334e-08
1	X3-6x402	498	53.47791164658634	0.5103061198333658	6.317595937850671e-79	0.16270991256933898	0.011421236332524717	0.4940818606447013	0.009394358228720185	0.030570629395215574	-0.014276578650376428	0.5173460192426109	0.007220925563820039	0.05809490869296758	-0.11653697091106635	0.5337522516277319	0.6368645700676985	2.0400979886515186e-174	0.012584020857964472	0.45828917510985423	0.012798703951830921	0.011523794469578783
2	X4-1x402	435	47.86666666666667	0.7404312568428566	6.82334061524776e-129	0.15647660092081808	0.13516143415961424	0.44155482712491273	0.7048137988650136	8.605701499502614e-117	0.13807831257816144	0.3985017471860486	0.4538500357494611	7.617708218141865e-59	-0.09567902259011292	0.5746326704318637	0.3435769467787592	5.549385964628456e-85	0.2513451742856044	0.4396866039728474	0.7762886855857292	7.007894683333322e-143
3	X4-2x484-4m4	514	54.10505836575876	0.008670345410971898	0.034815014537187966	-0.008115736745723117	-0.04484978466219536	0.5714555159879846	0.19175605425525621	1.7103966814698327e-25	0.06143762275019098	0.5100567335450475	0.2278008061113501	1.3310943654193897e-30	-0.04006182174714428	0.4967612363163604	0.011997096516650943	1.3276639689163234e-14	-0.011857020335708249	0.5082506201457584	0.05510731351094084	7.26038973664952e-08
4	X4-4x400L	486	47.358024691358025	0.08034782452288715	1.968019569887263e-10	0.02565996643732003	-0.07756184967170596	0.545794452872379	0.19660342413963955	7.979461606611339e-25	0.0630579737663116	0.44391051377662194	0.28742961798745353	1.6298925391094214e-37	-0.1119467552168406	0.5431236256048271	0.4762677355673076	3.219194018796214e-125	-0.01342981945604558	0.4920075657948975	0.038193450793239075	1.4301395647645662e-05
5	X4-6x402	644	57.785714285714285	0.8118104249505596	4.87859981931644e-235	-0.27256840305971847	-0.10099475952670613	0.546383585626088	0.2215346797544342	8.142352541970431e-37	-0.07975776574383657	0.5363663974097754	0.27638262041846035	4.7630535199567465e-47	0.019612085611599144	0.47807115311000825	0.007477956755184842	2.593799996365223e-14	0.04306319596656458	0.49606213097466845	0.09458739455649663	1.4177282974554972e-15
6	X400X440L-2m1	478	46.09623430962343	0.25937562237548295	6.572214088572144e-33	-0.053921657314125473	-0.015366240727547078	0.5075399980329454	0.011395893952743081	0.019569800921057937	0.015697292621316954	0.5020498600498907	0.03399745468290737	5.0028286539696e-05	0.04911151087088682	0.4954967547645467	0.1471921738476253	5.5892132386056e-52	0.018647004926595906	0.5039276424131145	0.01137392986125618	0.01968851141690587
7	X400x3-6m1	614	52.05537459283388	0.39398609451618216	1.410060097917682e-68	-0.08683329030993407	-0.032396159929896515	0.5302506124112051	0.09241635713855814	1.3556305830964597e-14	-0.05183453694866289	0.49816383124829755	0.16869970632750664	2.1743986558739218e-26	-0.04159129388887909	0.5082202755589396	0.0929430625397295	2.7401389811375012e-50	-0.14571812581130086	0.5225702193074837	0.872530208969344	6.2018210365872306e-276
8	X400x415L-1m1	578	46.69204152249135	0.1933383377222744	1.0056084726033593e-28	-0.06004940401718056	-0.12086075218524109	0.6021746653607865	0.7234346489819454	6.750119818092634e-163	-6.437299294461732e-05	0.5382637159225109	2.8049801438119463e-07	0.989862845883288	0.048799344277672775	0.46362949431064937	0.047971872918135726	8.47572399339506e-33	0.12486303823255086	0.4142941534150483	0.4006905601400985	4.814389239174147e-66
9	X400x417-3m1	603	40.14759535655058	0.6899391674937796	5.920928050846639e-155	0.17013383306126367	0.021752022596371077	0.4999710419920191	0.05198519792127123	1.4964376856873735e-08	-0.010075456469384653	0.4844564952217385	0.009450396236794013	0.016946035586549474	0.07635789561073536	0.47749380395083285	0.02202393893681041	9.071119150441027e-23	-0.01804425342837098	0.493367323170059	0.02965005996790825	2.1246100335164703e-05
10	X400x418-2m1	560	53.316071428571426	8.04325603004993e-05	0.8322930299101279	0.0008683245987818583	0.08312676351824047	0.44745818926202013	0.2187380377391526	8.831057410312882e-32	-0.028370610299846038	0.5210044897272357	0.05446317727311178	2.3020151616855865e-08	0.08519728726390385	0.4534464590861067	0.2495127687613689	6.442978115897975e-86	-0.007832300262635056	0.5168118318718988	0.005539781416031685	0.07843589392574918
