	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	P-Value	Comparison	window_mean	Normalized_Window_Mean	Percent_Transmission
221	X4-1x402.xml	2	690	1090	97	44	53	0.3608158770840829	> p = 0.05	890.0	0.5092165898617511	0.4536082474226804
222	X4-1x402.xml	2	692	1092	97	44	53	0.3608158770840829	> p = 0.05	892.0	0.511520737327189	0.4536082474226804
223	X4-1x402.xml	2	694	1094	97	44	53	0.3608158770840829	> p = 0.05	894.0	0.5138248847926268	0.4536082474226804
224	X4-1x402.xml	2	696	1096	96	43	53	0.30743416592739237	> p = 0.05	896.0	0.5161290322580645	0.4479166666666667
225	X4-1x402.xml	2	698	1098	98	44	54	0.3124222112426905	> p = 0.05	898.0	0.5184331797235023	0.4489795918367347
226	X4-1x402.xml	2	700	1100	98	44	54	0.3124222112426905	> p = 0.05	900.0	0.5207373271889401	0.4489795918367347
227	X4-1x402.xml	2	702	1102	100	44	56	0.23013934044341314	> p = 0.05	902.0	0.5230414746543779	0.44
228	X4-1x402.xml	2	704	1104	100	44	56	0.23013934044341314	> p = 0.05	904.0	0.5253456221198156	0.44
229	X4-1x402.xml	2	706	1106	99	43	56	0.19136587278571324	> p = 0.05	906.0	0.5276497695852534	0.43434343434343436
230	X4-1x402.xml	2	708	1108	99	43	56	0.19136587278571324	> p = 0.05	908.0	0.5299539170506913	0.43434343434343436
231	X4-1x402.xml	2	710	1110	98	43	55	0.22544231699450956	> p = 0.05	910.0	0.532258064516129	0.4387755102040816
232	X4-1x402.xml	2	712	1112	98	43	55	0.22544231699450956	> p = 0.05	912.0	0.5345622119815668	0.4387755102040816
233	X4-1x402.xml	2	714	1114	99	43	56	0.19136587278571324	> p = 0.05	914.0	0.5368663594470046	0.43434343434343436
234	X4-1x402.xml	2	716	1116	98	43	55	0.22544231699450956	> p = 0.05	916.0	0.5391705069124424	0.4387755102040816
235	X4-1x402.xml	2	718	1118	98	43	55	0.22544231699450956	> p = 0.05	918.0	0.5414746543778802	0.4387755102040816
236	X4-1x402.xml	2	720	1120	98	43	55	0.22544231699450956	> p = 0.05	920.0	0.543778801843318	0.4387755102040816
237	X4-1x402.xml	2	722	1122	97	42	55	0.18685170734251833	> p = 0.05	922.0	0.5460829493087558	0.4329896907216495
238	X4-1x402.xml	2	724	1124	98	43	55	0.22544231699450956	> p = 0.05	924.0	0.5483870967741935	0.4387755102040816
239	X4-1x402.xml	2	726	1126	97	43	54	0.2640453028452195	> p = 0.05	926.0	0.5506912442396313	0.44329896907216493
240	X4-1x402.xml	2	728	1128	97	43	54	0.2640453028452195	> p = 0.05	928.0	0.5529953917050692	0.44329896907216493
241	X4-1x402.xml	2	730	1130	95	42	53	0.25907666070235125	> p = 0.05	930.0	0.5552995391705069	0.4421052631578947
242	X4-1x402.xml	2	732	1132	94	42	52	0.30234332177637085	> p = 0.05	932.0	0.5576036866359447	0.44680851063829785
243	X4-1x402.xml	2	734	1134	95	42	53	0.25907666070235125	> p = 0.05	934.0	0.5599078341013825	0.4421052631578947
244	X4-1x402.xml	2	736	1136	95	42	53	0.25907666070235125	> p = 0.05	936.0	0.5622119815668203	0.4421052631578947
245	X4-1x402.xml	2	738	1138	96	43	53	0.30743416592739237	> p = 0.05	938.0	0.5645161290322581	0.4479166666666667
246	X4-1x402.xml	2	740	1140	96	43	53	0.30743416592739237	> p = 0.05	940.0	0.5668202764976958	0.4479166666666667
247	X4-1x402.xml	2	742	1142	95	42	53	0.25907666070235125	> p = 0.05	942.0	0.5691244239631337	0.4421052631578947
248	X4-1x402.xml	2	744	1144	96	43	53	0.30743416592739237	> p = 0.05	944.0	0.5714285714285714	0.4479166666666667
249	X4-1x402.xml	2	746	1146	97	43	54	0.2640453028452195	> p = 0.05	946.0	0.5737327188940092	0.44329896907216493
250	X4-1x402.xml	2	748	1148	97	43	54	0.2640453028452195	> p = 0.05	948.0	0.576036866359447	0.44329896907216493
251	X4-1x402.xml	2	750	1150	96	42	54	0.22067136191984324	> p = 0.05	950.0	0.5783410138248848	0.4375
252	X4-1x402.xml	2	752	1152	96	42	54	0.22067136191984324	> p = 0.05	952.0	0.5806451612903226	0.4375
253	X4-1x402.xml	2	754	1154	95	41	54	0.1822786366693637	> p = 0.05	954.0	0.5829493087557603	0.43157894736842106
254	X4-1x402.xml	2	756	1156	95	41	54	0.1822786366693637	> p = 0.05	956.0	0.5852534562211982	0.43157894736842106
255	X4-1x402.xml	2	758	1158	94	41	53	0.21582528071600562	> p = 0.05	958.0	0.5875576036866359	0.43617021276595747
256	X4-1x402.xml	2	760	1160	94	41	53	0.21582528071600562	> p = 0.05	960.0	0.5898617511520737	0.43617021276595747
257	X4-1x402.xml	2	762	1162	97	43	54	0.2640453028452195	> p = 0.05	962.0	0.5921658986175116	0.44329896907216493
258	X4-1x402.xml	2	764	1164	97	43	54	0.2640453028452195	> p = 0.05	964.0	0.5944700460829493	0.44329896907216493
259	X4-1x402.xml	2	766	1166	98	44	54	0.3124222112426905	> p = 0.05	966.0	0.5967741935483871	0.4489795918367347
260	X4-1x402.xml	2	768	1168	99	44	55	0.2689249805116165	> p = 0.05	968.0	0.5990783410138248	0.4444444444444444
261	X4-1x402.xml	2	770	1170	98	44	54	0.3124222112426905	> p = 0.05	970.0	0.6013824884792627	0.4489795918367347
262	X4-1x402.xml	2	772	1172	98	44	54	0.3124222112426905	> p = 0.05	972.0	0.6036866359447005	0.4489795918367347
263	X4-1x402.xml	2	774	1174	98	44	54	0.3124222112426905	> p = 0.05	974.0	0.6059907834101382	0.4489795918367347
264	X4-1x402.xml	2	776	1176	98	44	54	0.3124222112426905	> p = 0.05	976.0	0.6082949308755761	0.4489795918367347
265	X4-1x402.xml	2	778	1178	98	44	54	0.3124222112426905	> p = 0.05	978.0	0.6105990783410138	0.4489795918367347
266	X4-1x402.xml	2	780	1180	98	43	55	0.22544231699450956	> p = 0.05	980.0	0.6129032258064516	0.4387755102040816
267	X4-1x402.xml	2	782	1182	97	43	54	0.2640453028452195	> p = 0.05	982.0	0.6152073732718893	0.44329896907216493
268	X4-1x402.xml	2	784	1184	97	43	54	0.2640453028452195	> p = 0.05	984.0	0.6175115207373272	0.44329896907216493
269	X4-1x402.xml	2	786	1186	97	42	55	0.18685170734251833	> p = 0.05	986.0	0.619815668202765	0.4329896907216495
270	X4-1x402.xml	2	788	1188	97	42	55	0.18685170734251833	> p = 0.05	988.0	0.6221198156682027	0.4329896907216495
271	X4-1x402.xml	2	790	1190	96	41	55	0.15304188415881603	> p = 0.05	990.0	0.6244239631336406	0.4270833333333333
272	X4-1x402.xml	2	792	1192	96	42	54	0.22067136191984324	> p = 0.05	992.0	0.6267281105990783	0.4375
273	X4-1x402.xml	2	794	1194	95	42	53	0.25907666070235125	> p = 0.05	994.0	0.6290322580645161	0.4421052631578947
274	X4-1x402.xml	2	796	1196	95	42	53	0.25907666070235125	> p = 0.05	996.0	0.631336405529954	0.4421052631578947
275	X4-1x402.xml	2	798	1198	95	42	53	0.25907666070235125	> p = 0.05	998.0	0.6336405529953917	0.4421052631578947
276	X4-1x402.xml	2	800	1200	95	42	53	0.25907666070235125	> p = 0.05	1000.0	0.6359447004608295	0.4421052631578947
277	X4-1x402.xml	2	802	1202	95	42	53	0.25907666070235125	> p = 0.05	1002.0	0.6382488479262672	0.4421052631578947
278	X4-1x402.xml	2	804	1204	95	42	53	0.25907666070235125	> p = 0.05	1004.0	0.6405529953917051	0.4421052631578947
279	X4-1x402.xml	2	806	1206	95	42	53	0.25907666070235125	> p = 0.05	1006.0	0.6428571428571429	0.4421052631578947
280	X4-1x402.xml	2	808	1208	96	42	54	0.22067136191984324	> p = 0.05	1008.0	0.6451612903225806	0.4375
281	X4-1x402.xml	2	810	1210	95	42	53	0.25907666070235125	> p = 0.05	1010.0	0.6474654377880185	0.4421052631578947
282	X4-1x402.xml	2	812	1212	95	42	53	0.25907666070235125	> p = 0.05	1012.0	0.6497695852534562	0.4421052631578947
283	X4-1x402.xml	2	814	1214	97	43	54	0.2640453028452195	> p = 0.05	1014.0	0.652073732718894	0.44329896907216493
284	X4-1x402.xml	2	816	1216	96	42	54	0.22067136191984324	> p = 0.05	1016.0	0.6543778801843319	0.4375
285	X4-1x402.xml	2	818	1218	96	42	54	0.22067136191984324	> p = 0.05	1018.0	0.6566820276497696	0.4375
286	X4-1x402.xml	2	820	1220	97	43	54	0.2640453028452195	> p = 0.05	1020.0	0.6589861751152074	0.44329896907216493
287	X4-1x402.xml	2	822	1222	97	43	54	0.2640453028452195	> p = 0.05	1022.0	0.6612903225806451	0.44329896907216493
288	X4-1x402.xml	2	824	1224	97	43	54	0.2640453028452195	> p = 0.05	1024.0	0.663594470046083	0.44329896907216493
289	X4-1x402.xml	2	826	1226	97	43	54	0.2640453028452195	> p = 0.05	1026.0	0.6658986175115207	0.44329896907216493
290	X4-1x402.xml	2	828	1228	97	43	54	0.2640453028452195	> p = 0.05	1028.0	0.6682027649769585	0.44329896907216493
291	X4-1x402.xml	2	830	1230	98	43	55	0.22544231699450956	> p = 0.05	1030.0	0.6705069124423964	0.4387755102040816
292	X4-1x402.xml	2	832	1232	96	42	54	0.22067136191984324	> p = 0.05	1032.0	0.6728110599078341	0.4375
293	X4-1x402.xml	2	834	1234	98	42	56	0.15729920705028105	> p = 0.05	1034.0	0.6751152073732719	0.42857142857142855
294	X4-1x402.xml	2	836	1236	98	43	55	0.22544231699450956	> p = 0.05	1036.0	0.6774193548387096	0.4387755102040816
295	X4-1x402.xml	2	838	1238	97	42	55	0.18685170734251833	> p = 0.05	1038.0	0.6797235023041475	0.4329896907216495
296	X4-1x402.xml	2	840	1240	97	42	55	0.18685170734251833	> p = 0.05	1040.0	0.6820276497695853	0.4329896907216495
297	X4-1x402.xml	2	842	1242	97	43	54	0.2640453028452195	> p = 0.05	1042.0	0.684331797235023	0.44329896907216493
298	X4-1x402.xml	2	844	1244	97	43	54	0.2640453028452195	> p = 0.05	1044.0	0.6866359447004609	0.44329896907216493
299	X4-1x402.xml	2	846	1246	97	43	54	0.2640453028452195	> p = 0.05	1046.0	0.6889400921658986	0.44329896907216493
300	X4-1x402.xml	2	848	1248	97	43	54	0.2640453028452195	> p = 0.05	1048.0	0.6912442396313364	0.44329896907216493
301	X4-1x402.xml	2	850	1250	96	43	53	0.30743416592739237	> p = 0.05	1050.0	0.6935483870967742	0.4479166666666667
302	X4-1x402.xml	2	852	1252	95	42	53	0.25907666070235125	> p = 0.05	1052.0	0.695852534562212	0.4421052631578947
303	X4-1x402.xml	2	854	1254	94	41	53	0.21582528071600562	> p = 0.05	1054.0	0.6981566820276498	0.43617021276595747
304	X4-1x402.xml	2	856	1256	93	40	53	0.17764641713564613	> p = 0.05	1056.0	0.7004608294930875	0.43010752688172044
305	X4-1x402.xml	2	858	1258	93	40	53	0.17764641713564613	> p = 0.05	1058.0	0.7027649769585254	0.43010752688172044
306	X4-1x402.xml	2	860	1260	94	41	53	0.21582528071600562	> p = 0.05	1060.0	0.7050691244239631	0.43617021276595747
307	X4-1x402.xml	2	862	1262	94	41	53	0.21582528071600562	> p = 0.05	1062.0	0.7073732718894009	0.43617021276595747
308	X4-1x402.xml	2	864	1264	95	41	54	0.1822786366693637	> p = 0.05	1064.0	0.7096774193548387	0.43157894736842106
309	X4-1x402.xml	2	866	1266	94	40	54	0.14874186008583867	> p = 0.05	1066.0	0.7119815668202765	0.425531914893617
310	X4-1x402.xml	2	868	1268	95	40	55	0.12381222382133264	> p = 0.05	1068.0	0.7142857142857143	0.42105263157894735
311	X4-1x402.xml	2	870	1270	94	40	54	0.14874186008583867	> p = 0.05	1070.0	0.716589861751152	0.425531914893617
312	X4-1x402.xml	2	872	1272	93	40	53	0.17764641713564613	> p = 0.05	1072.0	0.7188940092165899	0.43010752688172044
313	X4-1x402.xml	2	874	1274	92	40	52	0.21090292605660677	> p = 0.05	1074.0	0.7211981566820277	0.43478260869565216
314	X4-1x402.xml	2	876	1276	92	40	52	0.21090292605660677	> p = 0.05	1076.0	0.7235023041474654	0.43478260869565216
315	X4-1x402.xml	2	878	1278	92	40	52	0.21090292605660677	> p = 0.05	1078.0	0.7258064516129032	0.43478260869565216
316	X4-1x402.xml	2	880	1280	92	40	52	0.21090292605660677	> p = 0.05	1080.0	0.728110599078341	0.43478260869565216
317	X4-1x402.xml	2	882	1282	94	41	53	0.21582528071600562	> p = 0.05	1082.0	0.7304147465437788	0.43617021276595747
318	X4-1x402.xml	2	884	1284	93	41	52	0.25401690678031036	> p = 0.05	1084.0	0.7327188940092166	0.44086021505376344
319	X4-1x402.xml	2	886	1286	92	40	52	0.21090292605660677	> p = 0.05	1086.0	0.7350230414746544	0.43478260869565216
320	X4-1x402.xml	2	888	1288	93	41	52	0.25401690678031036	> p = 0.05	1088.0	0.7373271889400922	0.44086021505376344
321	X4-1x402.xml	2	890	1290	93	41	52	0.25401690678031036	> p = 0.05	1090.0	0.7396313364055299	0.44086021505376344
322	X4-1x402.xml	2	892	1292	93	41	52	0.25401690678031036	> p = 0.05	1092.0	0.7419354838709677	0.44086021505376344
323	X4-1x402.xml	2	894	1294	93	41	52	0.25401690678031036	> p = 0.05	1094.0	0.7442396313364056	0.44086021505376344
324	X4-1x402.xml	2	896	1296	91	41	50	0.3454475304692257	> p = 0.05	1096.0	0.7465437788018433	0.45054945054945056
325	X4-1x402.xml	2	898	1298	91	41	50	0.3454475304692257	> p = 0.05	1098.0	0.7488479262672811	0.45054945054945056
326	X4-1x402.xml	2	900	1300	91	41	50	0.3454475304692257	> p = 0.05	1100.0	0.7511520737327189	0.45054945054945056
327	X4-1x402.xml	2	902	1302	91	41	50	0.3454475304692257	> p = 0.05	1102.0	0.7534562211981567	0.45054945054945056
328	X4-1x402.xml	2	904	1304	92	41	51	0.2971465303484674	> p = 0.05	1104.0	0.7557603686635944	0.44565217391304346
329	X4-1x402.xml	2	906	1306	92	41	51	0.2971465303484674	> p = 0.05	1106.0	0.7580645161290323	0.44565217391304346
330	X4-1x402.xml	2	908	1308	93	42	51	0.35068753604798364	> p = 0.05	1108.0	0.7603686635944701	0.45161290322580644
331	X4-1x402.xml	2	910	1310	93	42	51	0.35068753604798364	> p = 0.05	1110.0	0.7626728110599078	0.45161290322580644
332	X4-1x402.xml	2	912	1312	92	41	51	0.2971465303484674	> p = 0.05	1112.0	0.7649769585253456	0.44565217391304346
333	X4-1x402.xml	2	914	1314	92	41	51	0.2971465303484674	> p = 0.05	1114.0	0.7672811059907834	0.44565217391304346
334	X4-1x402.xml	2	916	1316	93	41	52	0.25401690678031036	> p = 0.05	1116.0	0.7695852534562212	0.44086021505376344
335	X4-1x402.xml	2	918	1318	93	41	52	0.25401690678031036	> p = 0.05	1118.0	0.771889400921659	0.44086021505376344
336	X4-1x402.xml	2	920	1320	92	41	51	0.2971465303484674	> p = 0.05	1120.0	0.7741935483870968	0.44565217391304346
337	X4-1x402.xml	2	922	1322	91	41	50	0.3454475304692257	> p = 0.05	1122.0	0.7764976958525346	0.45054945054945056
338	X4-1x402.xml	2	924	1324	91	41	50	0.3454475304692257	> p = 0.05	1124.0	0.7788018433179723	0.45054945054945056
339	X4-1x402.xml	2	926	1326	91	41	50	0.3454475304692257	> p = 0.05	1126.0	0.7811059907834101	0.45054945054945056
340	X4-1x402.xml	2	928	1328	91	41	50	0.3454475304692257	> p = 0.05	1128.0	0.783410138248848	0.45054945054945056
341	X4-1x402.xml	2	930	1330	90	40	50	0.29184054514378543	> p = 0.05	1130.0	0.7857142857142857	0.4444444444444444
342	X4-1x402.xml	2	932	1332	90	40	50	0.29184054514378543	> p = 0.05	1132.0	0.7880184331797235	0.4444444444444444
343	X4-1x402.xml	2	934	1334	89	39	50	0.24361538832991475	> p = 0.05	1134.0	0.7903225806451613	0.43820224719101125
344	X4-1x402.xml	2	936	1336	87	38	49	0.23826926934637124	> p = 0.05	1136.0	0.7926267281105991	0.4367816091954023
345	X4-1x402.xml	2	938	1338	87	38	49	0.23826926934637124	> p = 0.05	1138.0	0.7949308755760369	0.4367816091954023
346	X4-1x402.xml	2	940	1340	89	39	50	0.24361538832991475	> p = 0.05	1140.0	0.7972350230414746	0.43820224719101125
347	X4-1x402.xml	2	942	1342	88	38	50	0.2008251226951417	> p = 0.05	1142.0	0.7995391705069125	0.4318181818181818
348	X4-1x402.xml	2	944	1344	88	38	50	0.2008251226951417	> p = 0.05	1144.0	0.8018433179723502	0.4318181818181818
349	X4-1x402.xml	2	946	1346	87	37	50	0.1633942308031417	> p = 0.05	1146.0	0.804147465437788	0.42528735632183906
350	X4-1x402.xml	2	948	1348	88	37	51	0.13559300126630158	> p = 0.05	1148.0	0.8064516129032258	0.42045454545454547
351	X4-1x402.xml	2	950	1350	87	37	50	0.1633942308031417	> p = 0.05	1150.0	0.8087557603686636	0.42528735632183906
352	X4-1x402.xml	2	952	1352	89	39	50	0.24361538832991475	> p = 0.05	1152.0	0.8110599078341014	0.43820224719101125
353	X4-1x402.xml	2	954	1354	89	39	50	0.24361538832991475	> p = 0.05	1154.0	0.8133640552995391	0.43820224719101125
354	X4-1x402.xml	2	956	1356	89	38	51	0.1682041390481761	> p = 0.05	1156.0	0.815668202764977	0.42696629213483145
355	X4-1x402.xml	2	958	1358	89	38	51	0.1682041390481761	> p = 0.05	1158.0	0.8179723502304147	0.42696629213483145
356	X4-1x402.xml	2	960	1360	88	38	50	0.2008251226951417	> p = 0.05	1160.0	0.8202764976958525	0.4318181818181818
357	X4-1x402.xml	2	962	1362	88	38	50	0.2008251226951417	> p = 0.05	1162.0	0.8225806451612904	0.4318181818181818
358	X4-1x402.xml	2	964	1364	88	38	50	0.2008251226951417	> p = 0.05	1164.0	0.8248847926267281	0.4318181818181818
359	X4-1x402.xml	2	966	1366	88	38	50	0.2008251226951417	> p = 0.05	1166.0	0.8271889400921659	0.4318181818181818
360	X4-1x402.xml	2	968	1368	87	38	49	0.23826926934637124	> p = 0.05	1168.0	0.8294930875576036	0.4367816091954023
361	X4-1x402.xml	2	970	1370	87	38	49	0.23826926934637124	> p = 0.05	1170.0	0.8317972350230415	0.4367816091954023
362	X4-1x402.xml	2	972	1372	87	38	49	0.23826926934637124	> p = 0.05	1172.0	0.8341013824884793	0.4367816091954023
363	X4-1x402.xml	2	974	1374	87	38	49	0.23826926934637124	> p = 0.05	1174.0	0.836405529953917	0.4367816091954023
364	X4-1x402.xml	2	976	1376	87	38	49	0.23826926934637124	> p = 0.05	1176.0	0.8387096774193549	0.4367816091954023
365	X4-1x402.xml	2	978	1378	88	38	50	0.2008251226951417	> p = 0.05	1178.0	0.8410138248847926	0.4318181818181818
366	X4-1x402.xml	2	980	1380	88	38	50	0.2008251226951417	> p = 0.05	1180.0	0.8433179723502304	0.4318181818181818
367	X4-1x402.xml	2	982	1382	88	38	50	0.2008251226951417	> p = 0.05	1182.0	0.8456221198156681	0.4318181818181818
368	X4-1x402.xml	2	984	1384	89	39	50	0.24361538832991475	> p = 0.05	1184.0	0.847926267281106	0.43820224719101125
369	X4-1x402.xml	2	986	1386	88	39	49	0.2864220227778557	> p = 0.05	1186.0	0.8502304147465438	0.4431818181818182
370	X4-1x402.xml	2	988	1388	87	39	48	0.33459425958548283	> p = 0.05	1188.0	0.8525345622119815	0.4482758620689655
371	X4-1x402.xml	2	990	1390	88	39	49	0.2864220227778557	> p = 0.05	1190.0	0.8548387096774194	0.4431818181818182
372	X4-1x402.xml	2	992	1392	88	39	49	0.2864220227778557	> p = 0.05	1192.0	0.8571428571428571	0.4431818181818182
373	X4-1x402.xml	2	994	1394	88	39	49	0.2864220227778557	> p = 0.05	1194.0	0.8594470046082949	0.4431818181818182
374	X4-1x402.xml	2	996	1396	88	38	50	0.2008251226951417	> p = 0.05	1196.0	0.8617511520737328	0.4318181818181818
375	X4-1x402.xml	2	998	1398	87	38	49	0.23826926934637124	> p = 0.05	1198.0	0.8640552995391705	0.4367816091954023
376	X4-1x402.xml	2	1000	1400	87	38	49	0.23826926934637124	> p = 0.05	1200.0	0.8663594470046083	0.4367816091954023
377	X4-1x402.xml	2	1002	1402	86	38	48	0.2808875253195673	> p = 0.05	1202.0	0.868663594470046	0.4418604651162791
378	X4-1x402.xml	2	1004	1404	85	38	47	0.32897177441062175	> p = 0.05	1204.0	0.8709677419354839	0.4470588235294118
379	X4-1x402.xml	2	1006	1406	83	36	47	0.22727549499996144	> p = 0.05	1206.0	0.8732718894009217	0.43373493975903615
380	X4-1x402.xml	2	1008	1408	82	35	47	0.18511201661468402	> p = 0.05	1208.0	0.8755760368663594	0.4268292682926829
381	X4-1x402.xml	2	1010	1410	81	35	46	0.22162360245939006	> p = 0.05	1210.0	0.8778801843317973	0.43209876543209874
382	X4-1x402.xml	2	1012	1412	81	35	46	0.22162360245939006	> p = 0.05	1212.0	0.880184331797235	0.43209876543209874
383	X4-1x402.xml	2	1014	1414	82	36	46	0.26945640515977404	> p = 0.05	1214.0	0.8824884792626728	0.43902439024390244
384	X4-1x402.xml	2	1016	1416	82	36	46	0.26945640515977404	> p = 0.05	1216.0	0.8847926267281107	0.43902439024390244
385	X4-1x402.xml	2	1018	1418	83	37	46	0.3232122346223049	> p = 0.05	1218.0	0.8870967741935484	0.4457831325301205
386	X4-1x402.xml	2	1020	1420	84	38	46	0.38273308888522595	> p = 0.05	1220.0	0.8894009216589862	0.4523809523809524
387	X4-1x402.xml	2	1022	1422	84	38	46	0.38273308888522595	> p = 0.05	1222.0	0.8917050691244239	0.4523809523809524
388	X4-1x402.xml	2	1024	1424	83	38	45	0.4422793839072201	> p = 0.05	1224.0	0.8940092165898618	0.4578313253012048
389	X4-1x402.xml	2	1026	1426	83	38	45	0.4422793839072201	> p = 0.05	1226.0	0.8963133640552995	0.4578313253012048
390	X4-1x402.xml	2	1028	1428	82	38	44	0.507593716864656	> p = 0.05	1228.0	0.8986175115207373	0.4634146341463415
391	X4-1x402.xml	2	1030	1430	82	38	44	0.507593716864656	> p = 0.05	1230.0	0.9009216589861752	0.4634146341463415
392	X4-1x402.xml	2	1032	1432	82	38	44	0.507593716864656	> p = 0.05	1232.0	0.9032258064516129	0.4634146341463415
393	X4-1x402.xml	2	1034	1434	81	37	44	0.43670003072275776	> p = 0.05	1234.0	0.9055299539170507	0.4567901234567901
394	X4-1x402.xml	2	1036	1436	81	37	44	0.43670003072275776	> p = 0.05	1236.0	0.9078341013824884	0.4567901234567901
395	X4-1x402.xml	2	1038	1438	81	37	44	0.43670003072275776	> p = 0.05	1238.0	0.9101382488479263	0.4567901234567901
396	X4-1x402.xml	2	1040	1440	81	37	44	0.43670003072275776	> p = 0.05	1240.0	0.9124423963133641	0.4567901234567901
397	X4-1x402.xml	2	1042	1442	82	38	44	0.507593716864656	> p = 0.05	1242.0	0.9147465437788018	0.4634146341463415
398	X4-1x402.xml	2	1044	1444	82	38	44	0.507593716864656	> p = 0.05	1244.0	0.9170506912442397	0.4634146341463415
399	X4-1x402.xml	2	1046	1446	81	38	43	0.5785147215079438	> p = 0.05	1246.0	0.9193548387096774	0.4691358024691358
400	X4-1x402.xml	2	1048	1448	81	38	43	0.5785147215079438	> p = 0.05	1248.0	0.9216589861751152	0.4691358024691358
401	X4-1x402.xml	2	1050	1450	80	37	43	0.502334954360502	> p = 0.05	1250.0	0.923963133640553	0.4625
402	X4-1x402.xml	2	1052	1452	79	37	42	0.573745467795866	> p = 0.05	1252.0	0.9262672811059908	0.46835443037974683
403	X4-1x402.xml	2	1054	1454	79	37	42	0.573745467795866	> p = 0.05	1254.0	0.9285714285714286	0.46835443037974683
404	X4-1x402.xml	2	1056	1456	79	37	42	0.573745467795866	> p = 0.05	1256.0	0.9308755760368663	0.46835443037974683
405	X4-1x402.xml	2	1058	1458	79	37	42	0.573745467795866	> p = 0.05	1258.0	0.9331797235023042	0.46835443037974683
406	X4-1x402.xml	2	1060	1460	79	37	42	0.573745467795866	> p = 0.05	1260.0	0.9354838709677419	0.46835443037974683
407	X4-1x402.xml	2	1062	1462	79	37	42	0.573745467795866	> p = 0.05	1262.0	0.9377880184331797	0.46835443037974683
408	X4-1x402.xml	2	1064	1464	79	37	42	0.573745467795866	> p = 0.05	1264.0	0.9400921658986175	0.46835443037974683
409	X4-1x402.xml	2	1066	1466	80	37	43	0.502334954360502	> p = 0.05	1266.0	0.9423963133640553	0.4625
410	X4-1x402.xml	2	1068	1468	79	37	42	0.573745467795866	> p = 0.05	1268.0	0.9447004608294931	0.46835443037974683
411	X4-1x402.xml	2	1070	1470	78	37	41	0.6506129639327538	> p = 0.05	1270.0	0.9470046082949308	0.47435897435897434
